dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,predicted_final_price,buyer_target,seller_target,sale_price,price_error,percent_error,within_range
C_0020dee073a945eb82a128f656cff94b,relational,gpt,True,"Buyer: Hello, do you still have the SD card [Initiate conversation and inquire about the availability of the SD card]
Seller: I do, are you interested in it? [Confirm availability and gauge buyer's interest]
Buyer: Yes I am whats your bottom dollar on it? [Express interest and ask for the lowest price]
Seller: At the store they're selling for 100 so not much lower. [Provide a reference price and imply limited flexibility on price reduction]
Buyer: I don't have a lot to spend here and I need one really bad. [Express financial constraint and emphasize need]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$37, $75, [Buyer: Hello, do you still have the SD card [Initiate conversation and inquire about the availability of the SD card]
Seller: I do, are you interested in it? [Confirm availability and gauge buyer's interest]
Buyer: Yes I am whats your bottom dollar on it? [Express interest and ask for the lowest price]
Seller: At the store they're selling for 100 so not much lower. [Provide a reference price and imply limited flexibility on price reduction]
Buyer: I don't have a lot to spend here and I need one really bad. [Express financial constraint and emphasize need]], [Summary: The buyer seems to be negotiating and is likely feeling a bit frustrated due to budget constraints, while the seller maintains a firm stance on price, possibly indicating a lack of flexibility. The interaction suggests a transactional relationship with limited rapport and alignment, as the buyer's need contrasts with the seller's pricing stance. Trust and respect are not overtly evident, as the conversation is focused on price negotiation.]>",FINAL_PRICE: $60,60.0,37,75,37.0,23.0,60.526315789473685,1
C_004ae9e50f4a4e2d8822823056edaf1e,relational,gpt,True,"Seller: Hello how can I help you? [Offer assistance]
Buyer: I'm interested in purchasing the sub box. [Express interest in a product]
Seller: Sure! [Acknowledge interest]
Buyer: What's the best price you can give me for it? [Inquire about the best price]
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally. [Provide price and justify it]
Buyer: How about $20? [Negotiate for a lower price]
Seller: That's too low. The last I can do is $40 [Reject low offer and counter with a higher price]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$25, $50, [Seller: Hello how can I help you? [Offer assistance]
Buyer: I'm interested in purchasing the sub box. [Express interest in a product]
Seller: Sure! [Acknowledge interest]
Buyer: What's the best price you can give me for it? [Inquire about the best price]
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally. [Provide price and justify it]
Buyer: How about $20? [Negotiate for a lower price]
Seller: That's too low. The last I can do is $40 [Reject low offer and counter with a higher price]], [Summary: The seller appears to be maintaining a professional and firm stance, indicating a level of respect but limited flexibility. The buyer seems persistent in negotiating, which might suggest a lack of alignment on price expectations. There is a mild tension due to differing views on value, but both parties remain engaged in the conversation, indicating some level of rapport and willingness to reach a compromise.]>",FINAL_PRICE: $40,40.0,25,50,35.0,5.0,20.0,1
C_006f34c1a24348839c00beb7b1a00f31,relational,gpt,True,"Seller: Hello there [Greeting the buyer]
Buyer: hi [Responding to the greeting]
Seller: What would you like to know about the product> [Inquiring about the buyer's interest in the product]
Buyer: any details andits condition? [Requesting details and condition of the product]
Seller: Its like a regular gloves and in very good condition [Providing details and condition of the product]
Buyer: how much do they cost/ [Inquiring about the price]
Seller: $10.00 [Stating the price]
Buyer: any lower? [Requesting a lower price]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6, $10, [Seller: Hello there [Greeting the buyer]
Buyer: hi [Responding to the greeting]
Seller: What would you like to know about the product> [Inquiring about the buyer's interest in the product]
Buyer: any details andits condition? [Requesting details and condition of the product]
Seller: Its like a regular gloves and in very good condition [Providing details and condition of the product]
Buyer: how much do they cost/ [Inquiring about the price]
Seller: $10.00 [Stating the price]
Buyer: any lower? [Requesting a lower price]], [Summary: The seller appears to maintain a straightforward and neutral tone, showing a basic level of respect and willingness to provide information. The buyer seems focused on gathering details and negotiating, indicating a practical approach. There is no strong indication of trust or rapport, as the interaction is transactional. The buyer's inquiry about a lower price suggests a slight misalignment in expectations, but there is no evident frustration from either side.]>",FINAL_PRICE: $10,10.0,6,10,8.0,2.0,50.0,1
C_0146a92afe234007a51fe1b4c7071ca1,relational,gpt,True,"Seller: I have a wonderful phone for you if you are interested. [To offer a phone for sale and gauge the buyer's interest]
Buyer: I am interested. Did you just buy it? [To express interest and inquire about the phone's purchase history]
Seller: I bought it two weeks ago but it just wasn't what I needed anymore. [To provide information about the phone's purchase history and reason for selling]
Buyer: Would you be willing to work with the price? [To inquire about the possibility of negotiating the price]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$56, $80, [Seller: I have a wonderful phone for you if you are interested. [To offer a phone for sale and gauge the buyer's interest]
Buyer: I am interested. Did you just buy it? [To express interest and inquire about the phone's purchase history]
Seller: I bought it two weeks ago but it just wasn't what I needed anymore. [To provide information about the phone's purchase history and reason for selling]
Buyer: Would you be willing to work with the price? [To inquire about the possibility of negotiating the price]], [Summary: The seller seems open and accommodating, showing a willingness to engage with the buyer's interest. The buyer appears curious and slightly cautious, probing for more information and flexibility. There is a basic level of respect and potential for trust, though the buyer's question about price suggests a desire for alignment. Overall, the interaction is polite, with both parties maintaining a neutral and business-like rapport as they navigate the transaction.]>",FINAL_PRICE: $68,68.0,56,80,60.0,8.0,33.33333333333333,1
C_0150d45a7290453fa35102b4f2539918,relational,gpt,True,"Buyer: hello how we doing today [Greeting and initiating conversation]
Seller: Hi there. [Responding to greeting]
Seller: I'm okay and you? [Inquiring about the buyer's well-being]
Buyer: I really need this LG cable because I can't find them anymore, [Expressing urgency and need for the product]
Seller: Well then I can solve your issue.  They're all original. [Offering a solution and assuring product authenticity]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$13, $15, [Buyer: hello how we doing today [Greeting and initiating conversation]
Seller: Hi there. [Responding to greeting]
Seller: I'm okay and you? [Inquiring about the buyer's well-being]
Buyer: I really need this LG cable because I can't find them anymore, [Expressing urgency and need for the product]
Seller: Well then I can solve your issue.  They're all original. [Offering a solution and assuring product authenticity]], [Summary: The buyer seems to trust the seller's ability to provide a solution, as indicated by their direct request. The seller appears confident and ready to assist, suggesting a willingness to help and a professional rapport. There is a sense of alignment in their interaction, with no apparent frustration. The seller's assurance of originality might also indicate respect for the buyer's needs. Overall, the conversation reflects a positive and cooperative dynamic.]>",FINAL_PRICE: $14,14.0,13,15,13.0,1.0,50.0,1
C_0161690e2107455dbfce9c03ce19607e,relational,gpt,True,"Seller: Hi - are you interested in my car? [Initiate conversation and gauge interest]
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great [Express interest and inquire about the car's condition]
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well. [Provide assurance about the car's condition and offer flexibility for inspection]
Buyer: I will provide one when if i come to check on it just to make sure.i'd love to go 19000 as i spent my life savings on chocolate and running on a budget right now. Do you think that's possible? [Express intention to inspect and negotiate the price]
Seller: I need to get something more family friendly now that my wife and I are expecting our first child.  I could go 22000 [Explain reason for selling and counter the offer]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$19000, $25000, [Seller: Hi - are you interested in my car? [Initiate conversation and gauge interest]
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great [Express interest and inquire about the car's condition]
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well. [Provide assurance about the car's condition and offer flexibility for inspection]
Buyer: I will provide one when if i come to check on it just to make sure.i'd love to go 19000 as i spent my life savings on chocolate and running on a budget right now. Do you think that's possible? [Express intention to inspect and negotiate the price]
Seller: I need to get something more family friendly now that my wife and I are expecting our first child.  I could go 22000 [Explain reason for selling and counter the offer]], [Summary: The seller and buyer maintain a respectful and professional tone, indicating a basic level of trust and openness. The seller appears cooperative and willing to accommodate the buyer's request for an inspection, suggesting a degree of trust. The buyer seems to be negotiating in good faith, though there's a hint of humor in their budget explanation. There is some misalignment on price, but both seem open to continued discussion, indicating a potential for rapport.]>","FINAL_PRICE: $21,000",21000.0,19000,25000,21000.0,0.0,0.0,1
C_01ac7239fef54abeb05a1e23c26b93e5,relational,gpt,True,"Buyer: Hello, I am interested in the cabinets you have listed. [Express interest in the cabinets listed for sale]
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen. [Provide information about the condition and reason for selling the cabinets]
Buyer: How long have you had them? [Inquire about the duration of ownership]
Seller: I bought them about 3 months ago, and still have the receipts. [Provide information about the purchase date and availability of receipts]
Buyer: Okay. Do you know if Home Depot can still special order these cabinets? [Inquire about the possibility of special ordering the cabinets from Home Depot]
Seller: Yes, they still carry the line so you should still be able to order them. [Confirm the availability of the cabinets for special order]
Buyer: Okay, great! I am actually looking for four of them. Does this come with the hardware for them as well? [Express specific needs and inquire about included hardware]
Seller: I have the hardware I purchased for them that I would be willing to throw in, I just need the space and to get these out of here! [Offer to include hardware and express urgency to sell]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$48, $80, [Buyer: Hello, I am interested in the cabinets you have listed. [Express interest in the cabinets listed for sale]
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen. [Provide information about the condition and reason for selling the cabinets]
Buyer: How long have you had them? [Inquire about the duration of ownership]
Seller: I bought them about 3 months ago, and still have the receipts. [Provide information about the purchase date and availability of receipts]
Buyer: Okay. Do you know if Home Depot can still special order these cabinets? [Inquire about the possibility of special ordering the cabinets from Home Depot]
Seller: Yes, they still carry the line so you should still be able to order them. [Confirm the availability of the cabinets for special order]
Buyer: Okay, great! I am actually looking for four of them. Does this come with the hardware for them as well? [Express specific needs and inquire about included hardware]
Seller: I have the hardware I purchased for them that I would be willing to throw in, I just need the space and to get these out of here! [Offer to include hardware and express urgency to sell]], [Summary: The buyer and seller appear to have a respectful and cooperative interaction. The seller is accommodating and eager to assist, indicating a willingness to build rapport and facilitate the transaction. The buyer seems interested and appreciative of the seller's efforts, suggesting a level of trust and alignment in their goals. There is no evident frustration, and both parties seem to be working towards a mutually beneficial outcome.]>",FINAL_PRICE: $60,60.0,48,80,65.0,5.0,15.625,1
C_01e68ec46d114f53bdf6943d429cbb5e,relational,gpt,True,"Seller: Are you interested in  My galaxy [Initiate conversation and gauge interest]
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history? [Express interest and request information]
Seller: I've had it for 6 months. It comes unlocked. The network is at@t [Provide information about the phone's history and network compatibility]
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example? [Confirm network compatibility with a specific example]
Seller: Yes that is correct. I am selling it at 397 but am willing to negotiate price [Confirm compatibility and indicate willingness to negotiate price]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$301, $397, [Seller: Are you interested in  My galaxy [Initiate conversation and gauge interest]
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history? [Express interest and request information]
Seller: I've had it for 6 months. It comes unlocked. The network is at@t [Provide information about the phone's history and network compatibility]
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example? [Confirm network compatibility with a specific example]
Seller: Yes that is correct. I am selling it at 397 but am willing to negotiate price [Confirm compatibility and indicate willingness to negotiate price]], [Summary: The seller seems open and accommodating, showing a willingness to negotiate, which indicates respect and a desire to build rapport. The buyer appears interested and engaged, asking questions to ensure understanding, which suggests a level of trust and alignment with the seller's responses. There is no evident frustration, and both parties seem to maintain a respectful and cooperative interaction.]>",FINAL_PRICE: $349,349.0,301,397,320.0,29.0,30.208333333333332,1
C_02dce7bcadcc42f087698f0e6bdcb5a0,relational,gpt,True,"Seller: Hello [Greeting the buyer]
Buyer: Hi! How's the flooring of the apartments? [Initiating conversation and inquiring about the flooring]
Seller: The apartments are in great condition, I think you'll be pleased. [Providing positive information about the apartment's condition]
Buyer: What type is it though? Tile or Carpet? [Requesting specific details about the type of flooring]
Seller: Oh, the apartments are hardwood throughout, except the bathrooms, which have shag carpeting. [Clarifying the type of flooring in the apartments]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$778, $1556, [Seller: Hello [Greeting the buyer]
Buyer: Hi! How's the flooring of the apartments? [Initiating conversation and inquiring about the flooring]
Seller: The apartments are in great condition, I think you'll be pleased. [Providing positive information about the apartment's condition]
Buyer: What type is it though? Tile or Carpet? [Requesting specific details about the type of flooring]
Seller: Oh, the apartments are hardwood throughout, except the bathrooms, which have shag carpeting. [Clarifying the type of flooring in the apartments]], [Summary: The buyer seems curious and somewhat skeptical, seeking specific details, which suggests a moderate level of trust but a need for more information. The seller appears confident and accommodating, aiming to reassure the buyer. There is a basic level of respect and polite interaction, but the buyer's probing questions indicate a lack of full alignment or rapport at this stage.]>",FINAL_PRICE: $1167,1167.0,778,1556,1350.0,183.0,23.52185089974293,1
C_02f9b9cfe382463ea5f6b6ecb689b1ec,relational,gpt,True,"Buyer: hi [Greeting the seller]
Seller: Hey get this great car today before it is gone! [Encouraging the buyer to purchase the car]
Buyer: it looks good, is it in good condition? [Inquiring about the car's condition]
Seller: It is in great condition. It has 53K miles on it. [Providing information about the car's condition]
Buyer: I can offer you 15,000 in cash today if you are interested. [Making a purchase offer]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$10400, $20800, [Buyer: hi [Greeting the seller]
Seller: Hey get this great car today before it is gone! [Encouraging the buyer to purchase the car]
Buyer: it looks good, is it in good condition? [Inquiring about the car's condition]
Seller: It is in great condition. It has 53K miles on it. [Providing information about the car's condition]
Buyer: I can offer you 15,000 in cash today if you are interested. [Making a purchase offer]], [Summary: The buyer seems interested and somewhat trusting, as they are willing to make a cash offer. However, they may be cautious, seeking assurance about the car's condition. The seller appears eager and somewhat pushy, focusing on urgency and the car's appeal. There is a basic level of respect and potential alignment in the transaction, but the rapport is minimal, with the seller's approach possibly causing slight frustration for the buyer.]>",FINAL_PRICE: $15000,15000.0,10400,20800,15000.0,0.0,0.0,1
