dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,predicted_final_price,buyer_target,seller_target,sale_price,price_error,percent_error,within_range
C_0020dee073a945eb82a128f656cff94b,scd,llama70b,False,"Buyer: Hello, do you still have the SD card
Seller: I do, are you interested in it?
Buyer: Yes I am whats your bottom dollar on it?
Seller: At the store they're selling for 100 so not much lower.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$37, $75, [Buyer: Hello, do you still have the SD card
Seller: I do, are you interested in it?
Buyer: Yes I am whats your bottom dollar on it?
Seller: At the store they're selling for 100 so not much lower.], [Summary: The conversation begins with the buyer expressing interest in purchasing an SD card, prompting the seller to confirm its availability. The buyer then seeks to negotiate the price, asking for the seller's lowest offer. The seller responds by referencing the retail price, suggesting a firm stance on the price while leaving some room for potential negotiation. Both parties maintain a polite and businesslike tone throughout the exchange.]>","assistant<|end_header_id|>

FINAL_PRICE: $59",59.0,37,75,37.0,22.0,57.89473684210527,1
C_004ae9e50f4a4e2d8822823056edaf1e,scd,llama70b,False,"Seller: Hello how can I help you?
Buyer: I'm interested in purchasing the sub box.
Seller: Sure!
Buyer: What's the best price you can give me for it?
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$25, $50, [Seller: Hello how can I help you?
Buyer: I'm interested in purchasing the sub box.
Seller: Sure!
Buyer: What's the best price you can give me for it?
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally.], [Summary: The conversation begins with the buyer expressing interest in a product, and the seller responding positively. The buyer seeks a better price, prompting the seller to offer a small discount while justifying the cost with details about the product's custom features and universal fit. The seller's strategy is to maintain a friendly tone while emphasizing the product's value to justify the price, aiming to persuade the buyer of its worth.]>",FINAL_PRICE: $40,40.0,25,50,35.0,5.0,20.0,1
C_006f34c1a24348839c00beb7b1a00f31,scd,llama70b,False,"Seller: Hello there
Buyer: hi
Seller: What would you like to know about the product>
Buyer: any details andits condition?
Seller: Its like a regular gloves and in very good condition
Buyer: how much do they cost/","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6, $10, [Seller: Hello there
Buyer: hi
Seller: What would you like to know about the product>
Buyer: any details andits condition?
Seller: Its like a regular gloves and in very good condition
Buyer: how much do they cost/], [Summary: The conversation begins with a polite greeting, followed by the buyer expressing interest in learning more about a product. The seller responds with a brief description and reassures the buyer about the product's condition. The buyer remains engaged and focused, transitioning to inquire about the price, indicating a continued interest in potentially purchasing the item. The interaction is straightforward, with both parties maintaining a businesslike tone throughout.]>","assistant<|end_header_id|>

FINAL_PRICE: $8",8.0,6,10,8.0,0.0,0.0,1
C_0146a92afe234007a51fe1b4c7071ca1,scd,llama70b,False,"Seller: I have a wonderful phone for you if you are interested.
Buyer: I am interested. Did you just buy it?
Seller: I bought it two weeks ago but it just wasn't what I needed anymore.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$56, $80, [Seller: I have a wonderful phone for you if you are interested.
Buyer: I am interested. Did you just buy it?
Seller: I bought it two weeks ago but it just wasn't what I needed anymore.], [Summary: The conversation begins with the seller expressing enthusiasm and attempting to engage the buyer's interest in purchasing a phone. The buyer responds positively, showing interest and curiosity about the phone's history. The seller maintains a persuasive tone, providing a reason for selling that suggests the phone is still in good condition, aiming to reassure the buyer and maintain their interest.]>","assistant<|end_header_id|>

FINAL_PRICE: $68",68.0,56,80,60.0,8.0,33.33333333333333,1
C_0150d45a7290453fa35102b4f2539918,scd,llama70b,False,"Buyer: hello how we doing today
Seller: Hi there.
Seller: I'm okay and you?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$13, $15, [Buyer: hello how we doing today
Seller: Hi there.
Seller: I'm okay and you?], [Summary: The conversation begins with a friendly and casual tone as the buyer greets the seller and inquires about their well-being. The seller responds politely, maintaining the cordial atmosphere. Both participants seem open and engaged, setting a positive foundation for further interaction. The initial exchange suggests an intention to establish rapport, with both parties showing interest in each other's state, which may facilitate a cooperative and pleasant dialogue moving forward.]>","assistant<|end_header_id|>

FINAL_PRICE: $14",14.0,13,15,13.0,1.0,50.0,1
C_0161690e2107455dbfce9c03ce19607e,scd,llama70b,False,"Seller: Hi - are you interested in my car?
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$19000, $25000, [Seller: Hi - are you interested in my car?
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well.], [Summary: The conversation begins with the seller initiating contact and expressing interest in the buyer's potential purchase. The buyer responds with curiosity and a specific inquiry about the car's condition. The seller reassures the buyer by affirming the car's maintenance history and offers transparency by allowing an independent inspection. Throughout, the seller maintains a cooperative and accommodating tone, aiming to build trust and address the buyer's concerns.]>","assistant<|end_header_id|>

FINAL_PRICE: $22000",22000.0,19000,25000,21000.0,1000.0,16.666666666666664,1
C_01ac7239fef54abeb05a1e23c26b93e5,scd,llama70b,False,"Buyer: Hello, I am interested in the cabinets you have listed.
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen.
Buyer: How long have you had them?
Seller: I bought them about 3 months ago, and still have the receipts.
Buyer: Okay. Do you know if Home Depot can still special order these cabinets?
Seller: Yes, they still carry the line so you should still be able to order them.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$48, $80, [Buyer: Hello, I am interested in the cabinets you have listed.
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen.
Buyer: How long have you had them?
Seller: I bought them about 3 months ago, and still have the receipts.
Buyer: Okay. Do you know if Home Depot can still special order these cabinets?
Seller: Yes, they still carry the line so you should still be able to order them.], [Summary: The conversation begins with the buyer expressing interest, while the seller responds positively, emphasizing the cabinets' new condition. The buyer's questions suggest a cautious approach, seeking assurance about the cabinets' availability and condition. The seller remains informative and cooperative, providing details and confirming the cabinets' availability through Home Depot. Throughout, the seller maintains a helpful and transparent demeanor, while the buyer appears to be verifying details before potentially proceeding with the purchase.]>",FINAL_PRICE: $64,64.0,48,80,65.0,1.0,3.125,1
C_01e68ec46d114f53bdf6943d429cbb5e,scd,llama70b,False,"Seller: Are you interested in  My galaxy
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history?
Seller: I've had it for 6 months. It comes unlocked. The network is at@t
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$301, $397, [Seller: Are you interested in  My galaxy
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history?
Seller: I've had it for 6 months. It comes unlocked. The network is at@t
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?], [Summary: The conversation begins with the buyer expressing interest and curiosity about the phone. The seller responds with factual information about the phone's history and compatibility. The buyer seeks clarification on network compatibility, indicating a cautious but interested approach. The seller maintains a straightforward and informative tone throughout, aiming to reassure the buyer about the phone's versatility. The interaction is characterized by the buyer's inquisitiveness and the seller's consistent provision of relevant details.]>","assistant<|end_header_id|>

FINAL_PRICE: $349",349.0,301,397,320.0,29.0,30.208333333333332,1
C_02dce7bcadcc42f087698f0e6bdcb5a0,scd,llama70b,False,"Seller: Hello
Buyer: Hi! How's the flooring of the apartments?
Seller: The apartments are in great condition, I think you'll be pleased.
Buyer: What type is it though? Tile or Carpet?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$778, $1556, [Seller: Hello
Buyer: Hi! How's the flooring of the apartments?
Seller: The apartments are in great condition, I think you'll be pleased.
Buyer: What type is it though? Tile or Carpet?], [Summary: The conversation begins with a polite greeting and quickly shifts to the buyer inquiring about specific details of the apartments. The seller responds positively, aiming to reassure the buyer about the condition of the apartments. The buyer remains focused and persistent, seeking more detailed information about the flooring type. The interaction is straightforward, with the buyer's intent to gather specific details and the seller's strategy to maintain a positive impression.]>","assistant<|end_header_id|>

FINAL_PRICE: $1167",1167.0,778,1556,1350.0,183.0,23.52185089974293,1
C_02f9b9cfe382463ea5f6b6ecb689b1ec,scd,llama70b,False,"Buyer: hi
Seller: Hey get this great car today before it is gone!
Buyer: it looks good, is it in good condition?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation], [summary]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$10400, $20800, [Buyer: hi
Seller: Hey get this great car today before it is gone!
Buyer: it looks good, is it in good condition?], [Summary: The conversation begins with the seller adopting an enthusiastic and urgent tone, aiming to persuade the buyer to act quickly. The buyer responds with interest but shifts the focus to practical concerns, asking about the car's condition. This indicates a transition from the seller's initial push for urgency to the buyer's need for reassurance and information, suggesting a more cautious and evaluative approach.]>","assistant<|end_header_id|>

FINAL_PRICE: $15600",15600.0,10400,20800,15000.0,600.0,5.769230769230769,1
