dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,predicted_final_price,buyer_target,seller_target,sale_price,price_error,percent_error,within_range
C_0020dee073a945eb82a128f656cff94b,none,llama70b,False,"Buyer: Hello, do you still have the SD card
Seller: I do, are you interested in it?
Buyer: Yes I am whats your bottom dollar on it?
Seller: At the store they're selling for 100 so not much lower.
Buyer: I don't have a lot to spend here and I need one really bad.
Seller: $65?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$37, $75, [Buyer: Hello, do you still have the SD card
Seller: I do, are you interested in it?
Buyer: Yes I am whats your bottom dollar on it?
Seller: At the store they're selling for 100 so not much lower.
Buyer: I don't have a lot to spend here and I need one really bad.
Seller: $65?]>","assistant<|end_header_id|>

FINAL_PRICE: $51",51.0,37,75,37.0,14.0,36.84210526315789,1
C_004ae9e50f4a4e2d8822823056edaf1e,none,llama70b,False,"Seller: Hello how can I help you?
Buyer: I'm interested in purchasing the sub box.
Seller: Sure!
Buyer: What's the best price you can give me for it?
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally.
Buyer: How about $20?
Seller: That's too low. The last I can do is $40
Buyer: $25?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$25, $50, [Seller: Hello how can I help you?
Buyer: I'm interested in purchasing the sub box.
Seller: Sure!
Buyer: What's the best price you can give me for it?
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally.
Buyer: How about $20?
Seller: That's too low. The last I can do is $40
Buyer: $25?]>","assistant<|end_header_id|>

FINAL_PRICE: $32.50",32.5,25,50,35.0,2.5,10.0,1
C_006f34c1a24348839c00beb7b1a00f31,none,llama70b,False,"Seller: Hello there
Buyer: hi
Seller: What would you like to know about the product>
Buyer: any details andits condition?
Seller: Its like a regular gloves and in very good condition
Buyer: how much do they cost/
Seller: $10.00
Buyer: any lower?
Seller: I could go $8 last offer
Buyer: how about 6?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6, $10, [Seller: Hello there
Buyer: hi
Seller: What would you like to know about the product>
Buyer: any details andits condition?
Seller: Its like a regular gloves and in very good condition
Buyer: how much do they cost/
Seller: $10.00
Buyer: any lower?
Seller: I could go $8 last offer
Buyer: how about 6?]>","assistant<|end_header_id|>

FINAL_PRICE: $7",7.0,6,10,8.0,1.0,25.0,1
C_0146a92afe234007a51fe1b4c7071ca1,none,llama70b,False,"Seller: I have a wonderful phone for you if you are interested.
Buyer: I am interested. Did you just buy it?
Seller: I bought it two weeks ago but it just wasn't what I needed anymore.
Buyer: Would you be willing to work with the price?
Seller: Yes we can negotiate.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$56, $80, [Seller: I have a wonderful phone for you if you are interested.
Buyer: I am interested. Did you just buy it?
Seller: I bought it two weeks ago but it just wasn't what I needed anymore.
Buyer: Would you be willing to work with the price?
Seller: Yes we can negotiate.]>","assistant<|end_header_id|>

FINAL_PRICE: $68",68.0,56,80,60.0,8.0,33.33333333333333,1
C_0150d45a7290453fa35102b4f2539918,none,llama70b,False,"Buyer: hello how we doing today
Seller: Hi there.
Seller: I'm okay and you?
Buyer: I really need this LG cable because I can't find them anymore,
Seller: Well then I can solve your issue.  They're all original.
Buyer: good to know, so how about 10 dollars and let's get this settled right now,","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$13, $15, [Buyer: hello how we doing today
Seller: Hi there.
Seller: I'm okay and you?
Buyer: I really need this LG cable because I can't find them anymore,
Seller: Well then I can solve your issue.  They're all original.
Buyer: good to know, so how about 10 dollars and let's get this settled right now,]>","assistant<|end_header_id|>

FINAL_PRICE: $14",14.0,13,15,13.0,1.0,50.0,1
C_0161690e2107455dbfce9c03ce19607e,none,llama70b,False,"Seller: Hi - are you interested in my car?
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well.
Buyer: I will provide one when if i come to check on it just to make sure.i'd love to go 19000 as i spent my life savings on chocolate and running on a budget right now. Do you think that's possible?
Seller: I need to get something more family friendly now that my wife and I are expecting our first child.  I could go 22000
Buyer: Thank you for lowering the price but it's still a little too high how about 21000 i should be able to do that does that sound good?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$19000, $25000, [Seller: Hi - are you interested in my car?
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well.
Buyer: I will provide one when if i come to check on it just to make sure.i'd love to go 19000 as i spent my life savings on chocolate and running on a budget right now. Do you think that's possible?
Seller: I need to get something more family friendly now that my wife and I are expecting our first child.  I could go 22000
Buyer: Thank you for lowering the price but it's still a little too high how about 21000 i should be able to do that does that sound good?]>","assistant<|end_header_id|>

FINAL_PRICE: $21500",21500.0,19000,25000,21000.0,500.0,8.333333333333332,1
C_01ac7239fef54abeb05a1e23c26b93e5,none,llama70b,False,"Buyer: Hello, I am interested in the cabinets you have listed.
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen.
Buyer: How long have you had them?
Seller: I bought them about 3 months ago, and still have the receipts.
Buyer: Okay. Do you know if Home Depot can still special order these cabinets?
Seller: Yes, they still carry the line so you should still be able to order them.
Buyer: Okay, great! I am actually looking for four of them. Does this come with the hardware for them as well?
Seller: I have the hardware I purchased for them that I would be willing to throw in, I just need the space and to get these out of here!
Buyer: Okay, I am very interested in the cabinets. You are a little bit of a drive for me, would you be willing to negotiate on the price a bit?
Seller: If you are within 20 miles of Oakland, I will deliver at no cost.","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$48, $80, [Buyer: Hello, I am interested in the cabinets you have listed.
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen.
Buyer: How long have you had them?
Seller: I bought them about 3 months ago, and still have the receipts.
Buyer: Okay. Do you know if Home Depot can still special order these cabinets?
Seller: Yes, they still carry the line so you should still be able to order them.
Buyer: Okay, great! I am actually looking for four of them. Does this come with the hardware for them as well?
Seller: I have the hardware I purchased for them that I would be willing to throw in, I just need the space and to get these out of here!
Buyer: Okay, I am very interested in the cabinets. You are a little bit of a drive for me, would you be willing to negotiate on the price a bit?
Seller: If you are within 20 miles of Oakland, I will deliver at no cost.]>","assistant<|end_header_id|>

FINAL_PRICE: $64",64.0,48,80,65.0,1.0,3.125,1
C_01e68ec46d114f53bdf6943d429cbb5e,none,llama70b,False,"Seller: Are you interested in  My galaxy
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history?
Seller: I've had it for 6 months. It comes unlocked. The network is at@t
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?
Seller: Yes that is correct. I am selling it at 397 but am willing to negotiate price
Buyer: OK, it appears that the face is scratch-free and crack-free, is that correct?  How is the back?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$301, $397, [Seller: Are you interested in  My galaxy
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history?
Seller: I've had it for 6 months. It comes unlocked. The network is at@t
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?
Seller: Yes that is correct. I am selling it at 397 but am willing to negotiate price
Buyer: OK, it appears that the face is scratch-free and crack-free, is that correct?  How is the back?]>","assistant<|end_header_id|>

FINAL_PRICE: $349",349.0,301,397,320.0,29.0,30.208333333333332,1
C_02dce7bcadcc42f087698f0e6bdcb5a0,none,llama70b,False,"Seller: Hello
Buyer: Hi! How's the flooring of the apartments?
Seller: The apartments are in great condition, I think you'll be pleased.
Buyer: What type is it though? Tile or Carpet?
Seller: Oh, the apartments are hardwood throughout, except the bathrooms, which have shag carpeting.
Buyer: That's a big turnoff, carpet in the bathrooms. I am willing to pay 800 a month","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$778, $1556, [Seller: Hello
Buyer: Hi! How's the flooring of the apartments?
Seller: The apartments are in great condition, I think you'll be pleased.
Buyer: What type is it though? Tile or Carpet?
Seller: Oh, the apartments are hardwood throughout, except the bathrooms, which have shag carpeting.
Buyer: That's a big turnoff, carpet in the bathrooms. I am willing to pay 800 a month]>","assistant<|end_header_id|>

FINAL_PRICE: $1117",1117.0,778,1556,1350.0,233.0,29.94858611825193,1
C_02f9b9cfe382463ea5f6b6ecb689b1ec,none,llama70b,False,"Buyer: hi
Seller: Hey get this great car today before it is gone!
Buyer: it looks good, is it in good condition?
Seller: It is in great condition. It has 53K miles on it.
Buyer: I can offer you 15,000 in cash today if you are interested.
Seller: You have that all in cash?","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$10400, $20800, [Buyer: hi
Seller: Hey get this great car today before it is gone!
Buyer: it looks good, is it in good condition?
Seller: It is in great condition. It has 53K miles on it.
Buyer: I can offer you 15,000 in cash today if you are interested.
Seller: You have that all in cash?]>","assistant<|end_header_id|>

FINAL_PRICE: $15600",15600.0,10400,20800,15000.0,600.0,5.769230769230769,1
