dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,actual,predicted,correct,donation_amount
20180717-200206_41_live,none,llama70b,True,"Persuader: Hey, how are you doing, have you ever heard of a charity called Save the Children? [Initiate conversation and introduce the topic of a charity]
Persuadee: No I havent. [Respond to the question and indicate lack of knowledge about the charity]
Persuadee: What is it about? [Request more information about the charity]
Persuader: It's an international organization that promotes children's rights, provides relief and helps support children in developing countries, does that sound like something you'd get behind? [Provide information about the charity and gauge interest]
Persuadee: No thank you. [Decline interest in the charity]
Persuader: May I ask why? [Seek reasons for the lack of interest]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hey, how are you doing, have you ever heard of a charity called Save the Children? [Initiate conversation and introduce the topic of a charity]
Persuadee: No I havent. [Respond to the question and indicate lack of knowledge about the charity]
Persuadee: What is it about? [Request more information about the charity]
Persuader: It's an international organization that promotes children's rights, provides relief and helps support children in developing countries, does that sound like something you'd get behind? [Provide information about the charity and gauge interest]
Persuadee: No thank you. [Decline interest in the charity]
Persuader: May I ask why? [Seek reasons for the lack of interest]","assistant<|end_header_id|>

DONATION: NO",yes,no,0,0.5
20180719-120436_413_live,none,llama70b,True,"Persuader: Hi there [Greeting the other person]
Persuadee: Hello [Responding to the greeting]
Persuader: Have you heard of the Save the Children charity? [Introducing the topic of the Save the Children charity]
Persuadee: I actually have not. [Expressing lack of knowledge about the charity]
Persuadee: What do they do to help children? [Inquiring about the charity's activities]
Persuader: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food. [Providing information about the charity's mission and activities]
Persuadee: I'm glad a charity like that exists internationally. [Expressing approval of the charity's existence]
Persuader: It's for a great cause. [Affirming the value of the charity's cause]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hi there [Greeting the other person]
Persuadee: Hello [Responding to the greeting]
Persuader: Have you heard of the Save the Children charity? [Introducing the topic of the Save the Children charity]
Persuadee: I actually have not. [Expressing lack of knowledge about the charity]
Persuadee: What do they do to help children? [Inquiring about the charity's activities]
Persuader: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food. [Providing information about the charity's mission and activities]
Persuadee: I'm glad a charity like that exists internationally. [Expressing approval of the charity's existence]
Persuader: It's for a great cause. [Affirming the value of the charity's cause]","assistant<|end_header_id|>

DONATION: NO

Reasoning: While the persuadee is showing interest and approval of the charity's existence, there is no clear indication that they are ready to make a donation. They are still in the information-gathering phase and have not been asked directly for a donation. The conversation has not yet reached a point where a request for a donation has been made, so it is unlikely that the persuadee will make a donation on the spot.",no,no,1,0.0
20180719-122534_38_live,none,llama70b,True,"Persuader: It would be really helpful if you donated to Save the Children fund! [Requesting a donation to Save the Children fund]
Persuadee: What does the money go towards if I donate? [Inquiring about the allocation of donated money]
Persuader: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave. [Explaining the organization's response during crises]
Persuader: We ensure children's unique needs are met and their voices are heard. [Emphasizing the focus on children's needs and voices]
Persuader: We deliver lasting results for millions of children, including those hardest to reach. [Highlighting the impact and reach of their efforts]
Persuader: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future. [Reinforcing the organization's commitment to children's futures]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: It would be really helpful if you donated to Save the Children fund! [Requesting a donation to Save the Children fund]
Persuadee: What does the money go towards if I donate? [Inquiring about the allocation of donated money]
Persuader: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave. [Explaining the organization's response during crises]
Persuader: We ensure children's unique needs are met and their voices are heard. [Emphasizing the focus on children's needs and voices]
Persuader: We deliver lasting results for millions of children, including those hardest to reach. [Highlighting the impact and reach of their efforts]
Persuader: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future. [Reinforcing the organization's commitment to children's futures]","assistant<|end_header_id|>

DONATION: YES",yes,yes,1,0.5
20180719-165941_192_live,none,llama70b,True,"Persuader: Hello [Greeting the other person]
Persuadee: Yea, hello. [Acknowledging the greeting]
Persuadee: Glad you took your time. [Expressing sarcasm or frustration]
Persuader: I'd like to speak to you about Save the Children. [Introducing the topic of conversation]
Persuader: Do you have any kids? [Inquiring about the other person's personal life]
Persuadee: No, I do not have kids. [Responding to the inquiry]
Persuadee: What is Save the Children about? [Asking for more information about the topic]
Persuader: Save the Children is an international non-governemnt organization. [Providing basic information about the organization]
Persuader: Their goal is to promotes children's rights, provides relief and helps support children in developing countries. [Explaining the goals and activities of the organization]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hello [Greeting the other person]
Persuadee: Yea, hello. [Acknowledging the greeting]
Persuadee: Glad you took your time. [Expressing sarcasm or frustration]
Persuader: I'd like to speak to you about Save the Children. [Introducing the topic of conversation]
Persuader: Do you have any kids? [Inquiring about the other person's personal life]
Persuadee: No, I do not have kids. [Responding to the inquiry]
Persuadee: What is Save the Children about? [Asking for more information about the topic]
Persuader: Save the Children is an international non-governemnt organization. [Providing basic information about the organization]
Persuader: Their goal is to promotes children's rights, provides relief and helps support children in developing countries. [Explaining the goals and activities of the organization]","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-181845_211_live,none,llama70b,True,"Persuader: Hello! [Greeting the other person]
Persuader: How're you doing today? [Inquiring about the other person's well-being]
Persuadee: Hey, kind of tired but overall good. [Responding to the inquiry and sharing personal state]
Persuadee: How are you? [Returning the inquiry about well-being]
Persuader: I'm doing alright. [Responding to the inquiry about well-being]
Persuader: I just had a thought on my mind that I wanted to ask you about [Introducing a topic they want to discuss]
Persuadee: Yea? [Expressing interest and prompting to continue]
Persuadee: Go for it. [Encouraging the other person to proceed with their topic]
Persuader: Do you donate when you get the chance? [Asking a question about the other person's donation habits]
Persuader: I was thinking about how everywhere you go, they ask you to donate .50 here and your change there. [Providing context and elaborating on the topic of donations]
Persuader: I think I need to actually start donating. [Expressing a personal intention to start donating]
Persuader: How does it make you feel? [Asking for the other person's feelings on the topic]
Persuader: Do you donate? [Reiterating the question about donation habits]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hello! [Greeting the other person]
Persuader: How're you doing today? [Inquiring about the other person's well-being]
Persuadee: Hey, kind of tired but overall good. [Responding to the inquiry and sharing personal state]
Persuadee: How are you? [Returning the inquiry about well-being]
Persuader: I'm doing alright. [Responding to the inquiry about well-being]
Persuader: I just had a thought on my mind that I wanted to ask you about [Introducing a topic they want to discuss]
Persuadee: Yea? [Expressing interest and prompting to continue]
Persuadee: Go for it. [Encouraging the other person to proceed with their topic]
Persuader: Do you donate when you get the chance? [Asking a question about the other person's donation habits]
Persuader: I was thinking about how everywhere you go, they ask you to donate .50 here and your change there. [Providing context and elaborating on the topic of donations]
Persuader: I think I need to actually start donating. [Expressing a personal intention to start donating]
Persuader: How does it make you feel? [Asking for the other person's feelings on the topic]
Persuader: Do you donate? [Reiterating the question about donation habits]","assistant<|end_header_id|>

DONATION: NO

The persuader is not making a direct ask for a donation, and the conversation is more focused on exploring the persuadee's thoughts and feelings about donating. The persuader is also expressing their own intentions to start donating, which may create a sense of solidarity, but does not create a sense of urgency or expectation for the persuadee to make a donation on the spot. The conversation is more of a discussion than a solicitation, and there is no clear call to action or request for a donation.",no,no,1,0.0
20180719-182453_233_live,none,llama70b,True,"Persuader: Hello! [Greeting the other person]
Persuadee: Hey [Responding to the greeting]
Persuader: So, are you interested in charities that help save the children? [Inquiring about the other person's interest in a specific type of charity]
Persuadee: Which children? [Seeking clarification about which children the charity helps]
Persuader: What does the charity do exactly? [Asking for more details about the charity's activities]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hello! [Greeting the other person]
Persuadee: Hey [Responding to the greeting]
Persuader: So, are you interested in charities that help save the children? [Inquiring about the other person's interest in a specific type of charity]
Persuadee: Which children? [Seeking clarification about which children the charity helps]
Persuader: What does the charity do exactly? [Asking for more details about the charity's activities]","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-204358_391_live,none,llama70b,True,"Persuader: Hey there, glad we can talk tonight. [Initiate conversation and express gladness for the opportunity to talk]
Persuadee: Hello, same! [Reciprocate greeting and express mutual gladness]
Persuader: I'd like to talk to you about something that's very dear to me. [Introduce a topic of personal importance]
Persuader: Do you have a moment? [Inquire about the availability of the listener]
Persuadee: Yeah, totally. [Confirm availability]
Persuadee: Go ahead [Encourage the speaker to proceed]
Persuader: What was it like for you growing up? [Ask about the listener's childhood experience]
Persuader: Were your basic needs met like food, place to live, water, etc? [Inquire about the fulfillment of basic needs during the listener's childhood]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hey there, glad we can talk tonight. [Initiate conversation and express gladness for the opportunity to talk]
Persuadee: Hello, same! [Reciprocate greeting and express mutual gladness]
Persuader: I'd like to talk to you about something that's very dear to me. [Introduce a topic of personal importance]
Persuader: Do you have a moment? [Inquire about the availability of the listener]
Persuadee: Yeah, totally. [Confirm availability]
Persuadee: Go ahead [Encourage the speaker to proceed]
Persuader: What was it like for you growing up? [Ask about the listener's childhood experience]
Persuader: Were your basic needs met like food, place to live, water, etc? [Inquire about the fulfillment of basic needs during the listener's childhood]","assistant<|end_header_id|>

DONATION: NO

Reasoning: The conversation has just started, and the persuader is still building rapport and gathering information about the persuadee's background. The topic of the conversation hasn't been explicitly stated, and there's no indication that the persuadee is being asked for a donation. The persuader's questions seem to be setting the stage for a discussion about a social issue or a cause, but it's too early to predict a donation. The persuadee is engaged and receptive, but no ask has been made.",no,no,1,0.0
20180719-211253_768_live,none,llama70b,True,"Persuader: Hey, good to be chatting with you tonight. [Initiate conversation]
Persuadee: Hi! [Respond to greeting]
Persuadee: Looking forward chatting with you too. [Express enthusiasm for conversation]
Persuader: I'd like to talk to use about a vulnerable group. [Introduce topic of discussion]
Persuader: Do you have a moment? [Seek confirmation of availability]
Persuadee: Yes, I do [Confirm availability]
Persuader: I'd like to talk about children. [Specify topic of discussion]
Persuader: What was life like for you growing up? [Inquire about personal history]
Persuader: Did you have to worry about your basic needs at all? [Probe for specific details about basic needs]
Persuader: Like food, place to live, safety, etc? [Clarify previous question]
Persuadee: There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat. [Share personal experience]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Hey, good to be chatting with you tonight. [Initiate conversation]
Persuadee: Hi! [Respond to greeting]
Persuadee: Looking forward chatting with you too. [Express enthusiasm for conversation]
Persuader: I'd like to talk to use about a vulnerable group. [Introduce topic of discussion]
Persuader: Do you have a moment? [Seek confirmation of availability]
Persuadee: Yes, I do [Confirm availability]
Persuader: I'd like to talk about children. [Specify topic of discussion]
Persuader: What was life like for you growing up? [Inquire about personal history]
Persuader: Did you have to worry about your basic needs at all? [Probe for specific details about basic needs]
Persuader: Like food, place to live, safety, etc? [Clarify previous question]
Persuadee: There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat. [Share personal experience]","assistant<|end_header_id|>

DONATION: YES

Reasoning:

* The persuadee has shown enthusiasm for the conversation and confirmed their availability, indicating they are open to listening.
* The persuader has successfully introduced the topic of vulnerable children and created a personal connection by asking about the persuadee's childhood experiences.
* The persuadee has shared a personal experience that shows they can relate to financial struggles, but also had a safety net, which may evoke empathy for those who are less fortunate.
* The conversation has built a foundation for the persuader to highlight the struggles of vulnerable children and make a case for why they need support, potentially leading to a donation.",yes,yes,1,0.5
20180719-211301_463_live,none,llama70b,True,"Persuader: Have you heard of the Save The Children Foundation? [To introduce the topic of the Save The Children Foundation]
Persuadee: No, I have not. [To express lack of knowledge about the foundation]
Persuadee: Can you tell me about it? [To request more information about the foundation]
Persuader: They ensure children's rights to health, education, safety, etc. [To provide information about the foundation's mission]
Persuadee: Is it just in one country, or do they work around the world? [To inquire about the geographical scope of the foundation's work]
Persuader: Yes. [To confirm the foundation's global reach]
Persuader: For example, the child refugees from Syria. [To provide an example of the foundation's work]
Persuader: In the first two months of this year, 1000 kids were killed in Syria. [To highlight the severity of the situation in Syria]
Persuader: Crazy. [To express disbelief or shock at the situation]
Persuadee: That's so sad. [To express sadness about the situation]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: Have you heard of the Save The Children Foundation? [To introduce the topic of the Save The Children Foundation]
Persuadee: No, I have not. [To express lack of knowledge about the foundation]
Persuadee: Can you tell me about it? [To request more information about the foundation]
Persuader: They ensure children's rights to health, education, safety, etc. [To provide information about the foundation's mission]
Persuadee: Is it just in one country, or do they work around the world? [To inquire about the geographical scope of the foundation's work]
Persuader: Yes. [To confirm the foundation's global reach]
Persuader: For example, the child refugees from Syria. [To provide an example of the foundation's work]
Persuader: In the first two months of this year, 1000 kids were killed in Syria. [To highlight the severity of the situation in Syria]
Persuader: Crazy. [To express disbelief or shock at the situation]
Persuadee: That's so sad. [To express sadness about the situation]","assistant<|end_header_id|>

DONATION: NO

Although the persuadee is engaged in the conversation, asking questions, and expressing emotions (sadness), there is no indication that they are ready to make a donation on the spot. The conversation has only provided information about the foundation and its work, but has not yet made a direct ask for a donation or created a sense of urgency or obligation to donate. The persuader has not yet made a clear call to action or appeal for a donation.",no,no,1,0.0
20180719-211846_176_live,none,llama70b,True,"Persuader: hi, how are you? [Initiate conversation and greet]
Persuadee: I'm doing well thank you [Respond to greeting and provide a status update]
Persuader: that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East [Introduce a serious issue to raise awareness]
Persuadee: That is absolutely terrible. [Express concern and empathy]
Persuadee: Are there any good charities that are helping on this issue? [Inquire about potential solutions or actions]
Persuader: I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue [Provide information about a specific charity]
Persuadee: How can someone help? [Seek further information on how to help]","You are helping analyze a persuasion conversation with intentions. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader: hi, how are you? [Initiate conversation and greet]
Persuadee: I'm doing well thank you [Respond to greeting and provide a status update]
Persuader: that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East [Introduce a serious issue to raise awareness]
Persuadee: That is absolutely terrible. [Express concern and empathy]
Persuadee: Are there any good charities that are helping on this issue? [Inquire about potential solutions or actions]
Persuader: I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue [Provide information about a specific charity]
Persuadee: How can someone help? [Seek further information on how to help]","assistant<|end_header_id|>

DONATION: YES",no,yes,0,0.0
