dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,actual,predicted,correct
100009118.8296.8296,scm,llama70b,True,"Speaker 1: This kind of stuff dosen't get sent around enough, so the bad seems to build up and overpower the good. I have always had a great deal of respect for your decision making abilities. The case you tried to solve was a difficult and contentious one, and I fully support you walking away from it without reaching strong conclusion. You are a bigger man for doing so. I tried to figure out who was right, but also got fully frusterated by the intracasies of what must have been going on for years. Please don't think less of yourself or let the slings and arrows of whomever is shooting at you hit. You are a good and valuable contributor and problem solver.  -  [The speaker intends to offer support and encouragement to S_1 by acknowledging their decision-making abilities and expressing respect for their actions.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1: This kind of stuff dosen't get sent around enough, so the bad seems to build up and overpower the good. I have always had a great deal of respect for your decision making abilities. The case you tried to solve was a difficult and contentious one, and I fully support you walking away from it without reaching strong conclusion. You are a bigger man for doing so. I tried to figure out who was right, but also got fully frusterated by the intracasies of what must have been going on for years. Please don't think less of yourself or let the slings and arrows of whomever is shooting at you hit. You are a good and valuable contributor and problem solver.  -  [The speaker intends to offer support and encouragement to S_1 by acknowledging their decision-making abilities and expressing respect for their actions.] user1:  
  warmth: high  
  competence: high  
  explanation: User1 expresses empathy and support, indicating high warmth. They also acknowledge the other participant's decision-making abilities and problem-solving skills, suggesting high competence. Their message is encouraging and respectful, reinforcing the perception of both warmth and competence.","assistant<|end_header_id|>

ATTACK: NO",yes,no,0
100082597.1198.1198,scm,llama70b,True,"Speaker 1:  I understand you are upset with a certain IP adress but please refrain from fighting with it [The speaker intends to advise S_1 to avoid conflict with the IP address.]
Speaker 2:  Hey, he keeps on putting same things into my mouth, generally accepted idea, he wants to change that, i gave him all the links he wants, he wants more. So, I am only doing what's right. [The speaker intends to justify their actions and express frustration with the IP address's behavior.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  I understand you are upset with a certain IP adress but please refrain from fighting with it [The speaker intends to advise S_1 to avoid conflict with the IP address.]
Speaker 2:  Hey, he keeps on putting same things into my mouth, generally accepted idea, he wants to change that, i gave him all the links he wants, he wants more. So, I am only doing what's right. [The speaker intends to justify their actions and express frustration with the IP address's behavior.] user1:  
  warmth: high  
  competence: high  
  explanation: User1 demonstrates high warmth by expressing understanding and advising against conflict. Their competence is high as they address the situation calmly and provide guidance.

user2:  
  warmth: low  
  competence: high  
  explanation: User2 exhibits low warmth by expressing frustration and defensiveness. However, their competence is high as they articulate their actions and provide evidence to support their stance.","assistant<|end_header_id|>

ATTACK: YES

Reasoning: Although User1 demonstrates high warmth and competence, User2's low warmth and defensive tone suggest a potential escalation of conflict. User2's justification of their actions and emphasis on being ""right"" may lead to a further entrenchment of their position, making it more likely for the conversation to devolve into personal attacks. The fact that User2 feels the need to prove themselves and provide evidence may also indicate a sense of being threatened or challenged, which could lead to a more aggressive tone later on.",no,yes,0
101890424.3912.3912,scm,llama70b,True,"Speaker 1:  You do some fine work. Good find on the Duva cite. Also, thanks for cleaning up my Marciano book reference.
Why not register with a Wikipedia account so you can establish a history here? You seem like you'd be a good addition. MKil MKil
:::Thank you.
:::My English skill is very poor.i am just a boxing fan in a faraway country. all i can do for Wikipedia is just finding some source, remove or add a short sentence. )
:::actually i am the editor who added IBRO citation for the Louis page. that meant we have talk talked once at Louis' talk page )
:::btw, i saw you editing boxer page in Wikipedia for times. i like your works. Keep working ) [The speaker intends to compliment the other person on their contributions and encourage them to register for a Wikipedia account to establish a history and become a more active member of the community.]
Speaker 2:  Do not leave me any messages, DO NOT TALK TO ME, this has been explained 100 times, the above message 58 user is you, i traced the ip, ok, cool off, i will make sure you are blocked here, do you understand me? Every time i do small edit, you jump on it and not only that you reverse what I said, YOU REVERSE MANY OTHER THINGS I DID NOT EVEN TOUCH.
-Boxingwear [The speaker intends to express frustration and anger towards the other person  accusing them of disruptive behavior and threatening to have them blocked from the platform.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  You do some fine work. Good find on the Duva cite. Also, thanks for cleaning up my Marciano book reference.
Why not register with a Wikipedia account so you can establish a history here? You seem like you'd be a good addition. MKil MKil
:::Thank you.
:::My English skill is very poor.i am just a boxing fan in a faraway country. all i can do for Wikipedia is just finding some source, remove or add a short sentence. )
:::actually i am the editor who added IBRO citation for the Louis page. that meant we have talk talked once at Louis' talk page )
:::btw, i saw you editing boxer page in Wikipedia for times. i like your works. Keep working ) [The speaker intends to compliment the other person on their contributions and encourage them to register for a Wikipedia account to establish a history and become a more active member of the community.]
Speaker 2:  Do not leave me any messages, DO NOT TALK TO ME, this has been explained 100 times, the above message 58 user is you, i traced the ip, ok, cool off, i will make sure you are blocked here, do you understand me? Every time i do small edit, you jump on it and not only that you reverse what I said, YOU REVERSE MANY OTHER THINGS I DID NOT EVEN TOUCH.
-Boxingwear [The speaker intends to express frustration and anger towards the other person  accusing them of disruptive behavior and threatening to have them blocked from the platform.] user1:  
  warmth: high  
  competence: high  
  explanation: User1 expresses appreciation and encouragement, suggesting they value collaboration and recognize the contributions of others. They also demonstrate competence by acknowledging specific edits and suggesting registration for further involvement, indicating they understand the platform's processes.

user2:  
  warmth: low  
  competence: high  
  explanation: User2's tone is confrontational and defensive, indicating low warmth. However, they display competence by discussing specific actions like tracing an IP and understanding editing reversals, suggesting familiarity with the platform's technical aspects.","assistant<|end_header_id|>

ATTACK: YES

The conversation is likely to result in a personal attack later on due to the following reasons:

1. Speaker 2's tone is confrontational and aggressive, with a clear intent to intimidate and silence Speaker 1.
2. Speaker 2 makes unsubstantiated accusations against Speaker 1, claiming they are disrupting their edits and reversing changes without justification.
3. Speaker 2 threatens to block Speaker 1, which is a form of power play and control.
4. Speaker 2's language is emotionally charged, with phrases like ""DO NOT TALK TO ME"" and ""cool off,"" indicating a high level of emotional reactivity.

These factors suggest that Speaker 2 is prone to escalating conflicts and engaging in personal attacks, which may lead to a further deterioration of the conversation.",yes,yes,1
102102282.16707.16707,scm,llama70b,True,"Speaker 1:  Please take a little more care when editing the wiki_link article.  It seems you are misquoting sources, and not presenting the entire statements found in the citations.  Also, please take when adding and editing specific numbers without have a proper source.  Thank you. // [The speaker intends to request the other person to be more careful when editing the article and to highlight specific issues with misquoting sources and adding unsourced numbers.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  Please take a little more care when editing the wiki_link article.  It seems you are misquoting sources, and not presenting the entire statements found in the citations.  Also, please take when adding and editing specific numbers without have a proper source.  Thank you. // [The speaker intends to request the other person to be more careful when editing the article and to highlight specific issues with misquoting sources and adding unsourced numbers.] user1:
  warmth: low
  competence: high
  explanation: User1's message is direct and critical, indicating low warmth as it lacks friendliness or empathy. However, the message demonstrates high competence by addressing specific issues with editing practices, suggesting knowledge and attention to detail.","assistant<|end_header_id|>

ATTACK: NO

The conversation starts with a critical but specific and constructive message from Speaker 1, indicating a focus on improving the editing quality rather than making a personal attack. The tone is direct and lacks warmth, but the message demonstrates high competence and provides clear examples of the issues, which suggests a genuine interest in improving the article rather than attacking the other person.",no,no,1
102154157.16707.16707,scm,llama70b,True,"Speaker 1:  please dont misrepresent sources [The speaker intends to request that the other person accurately represent sources.]
Speaker 2:  The article said these 2 were ""KIA"" - there were no KIA. I did not write anything about 10,000 - I added about ""hundreds"" Serbs dead from war (my guess - couldn't find any total numbers), 1,000 Serbs and Roma dead or missing after war (added in the aftermath), 488 confirmed dead from bombing, and about thousands of exhumed Albanians (including ~1,000 in Serbia), by 2001. ""There is some evidence that Yugoslav forces used internally displaced civilians as human shields in the village of Korisa on May 13, and may thus share the blame for the 87 deaths there."" is taken DIRECTLY from there:  (UNDER ORDERS: War Crimes in Kosovo - 16. The NATO Air Campaign). That is (was - 2001) exactly this what I wrote - ""some evidence"" (an eyewitness); then, they continued: ""(For further discussion on the use of ""human shields"" by government forces, see March-June 1999: An Overview.)"", so I linked THIS part of the HRW report. Now, go away. [The speaker intends to defend their actions and clarify the sources and information they used  while also expressing frustration and dismissing the other person.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  please dont misrepresent sources [The speaker intends to request that the other person accurately represent sources.]
Speaker 2:  The article said these 2 were ""KIA"" - there were no KIA. I did not write anything about 10,000 - I added about ""hundreds"" Serbs dead from war (my guess - couldn't find any total numbers), 1,000 Serbs and Roma dead or missing after war (added in the aftermath), 488 confirmed dead from bombing, and about thousands of exhumed Albanians (including ~1,000 in Serbia), by 2001. ""There is some evidence that Yugoslav forces used internally displaced civilians as human shields in the village of Korisa on May 13, and may thus share the blame for the 87 deaths there."" is taken DIRECTLY from there:  (UNDER ORDERS: War Crimes in Kosovo - 16. The NATO Air Campaign). That is (was - 2001) exactly this what I wrote - ""some evidence"" (an eyewitness); then, they continued: ""(For further discussion on the use of ""human shields"" by government forces, see March-June 1999: An Overview.)"", so I linked THIS part of the HRW report. Now, go away. [The speaker intends to defend their actions and clarify the sources and information they used  while also expressing frustration and dismissing the other person.] user1:  
  warmth: low  
  competence: high  
  explanation: User1's brief directive to not misrepresent sources suggests a focus on accuracy, indicating competence. However, the lack of any polite or engaging language implies low warmth.

user2:  
  warmth: low  
  competence: high  
  explanation: User2 provides a detailed explanation and cites sources, demonstrating high competence. However, the dismissive closing remark ""Now, go away"" and the defensive tone throughout the response suggest low warmth.","assistant<|end_header_id|>

ATTACK: YES

Reasoning: 

* Speaker 2's response, although competent and detailed, contains a dismissive and aggressive tone (""Now, go away""), which is a red flag for potential escalation into personal attacks.
* The conversation has already started with a low-warmth tone from both speakers, which can create an environment conducive to conflict.
* Speaker 2's defensiveness and emphasis on being correct may lead to further conflict if Speaker 1 continues to question or challenge their sources or interpretation.
* The topic of discussion appears to be a sensitive and potentially contentious issue (war crimes and casualties), which can increase the likelihood of personal attacks if the conversation becomes heated.",yes,yes,1
102964652.2026.2026,scm,llama70b,True,"Speaker 1:  Oi [The speaker intends to initiate a conversation.]
Speaker 2:  Yes? - [The speaker intends to acknowledge the initiation and prompt for further information.]
Speaker 1:  Please do not make insultive edits. I am an administrator, you may be banned. [The speaker intends to warn the other person about their behavior and assert authority.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  Oi [The speaker intends to initiate a conversation.]
Speaker 2:  Yes? - [The speaker intends to acknowledge the initiation and prompt for further information.]
Speaker 1:  Please do not make insultive edits. I am an administrator, you may be banned. [The speaker intends to warn the other person about their behavior and assert authority.] user1 (S_0):
  warmth: low
  competence: high
  explanation: User1 demonstrates low warmth by using a confrontational tone and issuing a warning. Their competence is perceived as high due to their assertion of authority as an administrator, suggesting they have the power and knowledge to enforce rules.

user2 (S_1):
  warmth: low
  competence: low
  explanation: User2's response is minimal and lacks engagement, which can be perceived as low warmth. Their competence is also perceived as low due to the lack of any substantive contribution or defense against the accusation.","assistant<|end_header_id|>

ATTACK: YES

Reasoning: The conversation has started with a confrontational tone from Speaker 1, who is asserting their authority and warning Speaker 2 about their behavior. Speaker 2's minimal and disengaged response may be perceived as dismissive or uncooperative, which could escalate the situation. The low warmth and competence ratings for both speakers indicate a potential for defensiveness and further conflict. Additionally, Speaker 1's mention of banning Speaker 2 raises the stakes and creates a power imbalance, which could lead to a personal attack later on.",yes,yes,1
103071967.14294.14294,scm,llama70b,True,"Speaker 1:  The IBC was described *twice* in this short chart as being ""English language media"". This is misleading, particularly for short blurb, because people do not generally know what is or is not available in English. Most will probably assume this means news sources in the USA and the UK. But IBC uses lots of international and Arabic sources. The IBC seems to have had a debate with some critics about what significance this might have for their count. The IBC believes little or none because they say most major Arabic sources publish in English and many others are translated by various services which they use. Using the ""English language media IBC"" formulation seems to clearly take a POV side in this debate, that this ""English"" thing is some crucial caveat for their count, and tends to imply to readers that IBC doesn't use Arabic reports, but they clearly do. Without a thorough explanation of what this might mean, its inclusion in this short description is misleading and POV. It's inclusion *twice* in the same little section suggests that a previous editor has gone a bit overboard in POV-pushing. [The speaker intends to express concern about the misleading nature of describing IBC as ""English language media"" and to argue that this description takes a biased point of view.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  The IBC was described *twice* in this short chart as being ""English language media"". This is misleading, particularly for short blurb, because people do not generally know what is or is not available in English. Most will probably assume this means news sources in the USA and the UK. But IBC uses lots of international and Arabic sources. The IBC seems to have had a debate with some critics about what significance this might have for their count. The IBC believes little or none because they say most major Arabic sources publish in English and many others are translated by various services which they use. Using the ""English language media IBC"" formulation seems to clearly take a POV side in this debate, that this ""English"" thing is some crucial caveat for their count, and tends to imply to readers that IBC doesn't use Arabic reports, but they clearly do. Without a thorough explanation of what this might mean, its inclusion in this short description is misleading and POV. It's inclusion *twice* in the same little section suggests that a previous editor has gone a bit overboard in POV-pushing. [The speaker intends to express concern about the misleading nature of describing IBC as ""English language media"" and to argue that this description takes a biased point of view.] user1:
  warmth: low
  competence: high
  explanation: User1 demonstrates high competence by providing a detailed analysis of the issue, indicating a strong understanding of the subject matter. However, their tone is critical and somewhat accusatory, suggesting low warmth as they focus on pointing out perceived biases and errors without showing empathy or understanding towards other perspectives.","assistant<|end_header_id|>

ATTACK: NO

Reasoning: Although Speaker 1's tone is critical and accusatory, their language is focused on the specific issue at hand (the description of IBC as ""English language media"") and is not personalized or aggressive. They provide a detailed analysis and explanation of their concerns, indicating a focus on the topic rather than a personal attack. The tone is assertive, but the language is not inflammatory or derogatory, suggesting that the conversation is unlikely to escalate into a personal attack.",yes,no,0
103587368.2010.2010,scm,llama70b,True,"Speaker 1:  I'm trying to format wiki_link into multiple columns (3 columns) due to the size of the list - there are currently several screens full of nothing but long a long scrolling list of citations. I tried using wiki_link but it doesn't render in 3 columns in my browser (or the majority of browsers). Are there any other alternatives I can use to make the references appear in 2 or 3 columns or to otherwise drastically reduce the screen estate taken up by the citations? Thanks - [The speaker intends to seek advice on formatting a list of citations into multiple columns to save screen space.]
Speaker 2:  I don't know of any way to do multi columns other than the one you mentioned, but you should use named refs. There are a lot of duplicate refs that are unnecessary. See wiki_link. Look at what I did to ref #8 to see what I mean. [The speaker intends to inform the other speaker about the use of named references to reduce duplicate citations and suggests checking a specific example.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  I'm trying to format wiki_link into multiple columns (3 columns) due to the size of the list - there are currently several screens full of nothing but long a long scrolling list of citations. I tried using wiki_link but it doesn't render in 3 columns in my browser (or the majority of browsers). Are there any other alternatives I can use to make the references appear in 2 or 3 columns or to otherwise drastically reduce the screen estate taken up by the citations? Thanks - [The speaker intends to seek advice on formatting a list of citations into multiple columns to save screen space.]
Speaker 2:  I don't know of any way to do multi columns other than the one you mentioned, but you should use named refs. There are a lot of duplicate refs that are unnecessary. See wiki_link. Look at what I did to ref #8 to see what I mean. [The speaker intends to inform the other speaker about the use of named references to reduce duplicate citations and suggests checking a specific example.] user1:  
  warmth: high  
  competence: high  
  explanation: User1 demonstrates high warmth by expressing gratitude and seeking help in a polite manner. Their competence is high as they clearly articulate the technical issue they are facing and show awareness of the limitations of their current solution.

user2:  
  warmth: low  
  competence: high  
  explanation: User2's warmth is low as their response is straightforward and lacks any expressions of empathy or encouragement. However, their competence is high as they provide a specific suggestion and reference a concrete example to help user1 improve their approach.","assistant<|end_header_id|>

ATTACK: NO

Although Speaker 2's response has low warmth, it is still a helpful and informative response that provides a concrete suggestion to improve the formatting of citations. The tone is direct but not aggressive or condescending. Speaker 2's competence is high, and their intention is to assist Speaker 1 with their issue, which suggests that the conversation is likely to remain focused on the topic at hand and not escalate into a personal attack.",no,no,1
103682985.3190.3190,scm,llama70b,True,"Speaker 1:  ==== Rockpocket not to be investigated ====
No [The speaker intends to assert that Rockpocket should not be investigated.]
Speaker 2:  Well, it seems that blocking you = evidence of admin irresponsibility, in your opinion. There is an obvious wiki_link in that analysis, of course, making it difficult for you to be objective. Neverthless, I guess that is partly the point of an RfC. e [The speaker intends to express skepticism about the other person's objectivity and acknowledge the purpose of an RfC.]","You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  ==== Rockpocket not to be investigated ====
No [The speaker intends to assert that Rockpocket should not be investigated.]
Speaker 2:  Well, it seems that blocking you = evidence of admin irresponsibility, in your opinion. There is an obvious wiki_link in that analysis, of course, making it difficult for you to be objective. Neverthless, I guess that is partly the point of an RfC. e [The speaker intends to express skepticism about the other person's objectivity and acknowledge the purpose of an RfC.] user1:  
  warmth: low  
  competence: low  
  explanation: User1's response is brief and dismissive, indicating low warmth. The lack of elaboration or engagement suggests low competence in contributing to a constructive conversation.

user2:  
  warmth: low  
  competence: high  
  explanation: User2's response is critical and somewhat confrontational, indicating low warmth. However, they articulate their point clearly and reference the context of the discussion, suggesting high competence in understanding the situation.","assistant<|end_header_id|>

ATTACK: YES

The conversation is likely to result in a personal attack later on due to the following reasons:

1. Speaker 1's initial statement is brief and assertive, but Speaker 2's response is skeptical and critical, setting a confrontational tone.
2. The emotional tone of the conversation is low in warmth, indicating a lack of empathy and respect between the speakers.
3. Speaker 2's comment about Speaker 1's objectivity being compromised due to a ""wiki_link"" could be perceived as a personal attack or a challenge to their credibility.
4. The competence assessment of Speaker 1 is low, which may lead to defensiveness and a desire to prove themselves, potentially escalating the conversation into a personal attack.

Overall, the conversation has a high potential for escalation into a personal attack due to the critical and confrontational tone, low warmth, and potential challenges to credibility.",no,yes,0
103713917.1219.1219,scm,llama70b,True,Speaker 1:  SCZs comment No its what you infer that is causing you a problem. You need to grow out of the schoolboy innuendo syndrome. BTW you may have forgotten that I'm blocked. So how else can I make comment except here? [The speaker intends to criticize the other person for misinterpreting their comments and to express frustration about being blocked  which limits their ability to communicate.],"You are an assistant trained to detect early warning signs of toxic behavior in online conversations with intentions. Predict whether the conversation is likely to result in a personal attack later on. Provide your answer in the format 'ATTACK: YES/NO'

Conversation:
Speaker 1:  SCZs comment No its what you infer that is causing you a problem. You need to grow out of the schoolboy innuendo syndrome. BTW you may have forgotten that I'm blocked. So how else can I make comment except here? [The speaker intends to criticize the other person for misinterpreting their comments and to express frustration about being blocked  which limits their ability to communicate.] user1:
  warmth: low
  competence: high
  explanation: User1's tone is confrontational and dismissive, indicating low warmth. However, they articulate their point clearly and address the situation logically, suggesting high competence.

user2:
  warmth: low
  competence: low
  explanation: User2 does not directly participate in this excerpt, so their warmth and competence cannot be assessed based on the provided text.","assistant<|end_header_id|>

ATTACK: YES

Reasoning: Speaker 1's tone is confrontational and dismissive, which indicates a low level of warmth. Although they articulate their point clearly, their language is aggressive and accusatory, implying that the other person has a ""schoolboy innuendo syndrome"" that they need to ""grow out of"". This kind of language can easily escalate into personal attacks, especially if the conversation continues in a similar vein. Additionally, the fact that Speaker 1 is expressing frustration about being blocked suggests that they may feel a sense of injustice or resentment, which could further increase the likelihood of a personal attack later on.",yes,yes,1
