dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,actual,predicted,correct,donation_amount
20180717-200206_41_live,traditional,llama70b,False,"Persuader (ER): Hey, how are you doing, have you ever heard of a charity called Save the Children?
Persuadee (EE): No I havent.
Persuadee (EE): What is it about?
Persuader (ER): It's an international organization that promotes children's rights, provides relief and helps support children in developing countries, does that sound like something you'd get behind?
Persuadee (EE): No thank you.
Persuader (ER): May I ask why?","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hey, how are you doing, have you ever heard of a charity called Save the Children?
Persuadee (EE): No I havent.
Persuadee (EE): What is it about?
Persuader (ER): It's an international organization that promotes children's rights, provides relief and helps support children in developing countries, does that sound like something you'd get behind?
Persuadee (EE): No thank you.
Persuader (ER): May I ask why? ER introduces Save the Children, an international charity supporting children's rights and providing aid in developing countries, to EE. EE is unfamiliar with the organization and, after learning about it, declines interest in supporting it. ER inquires about EE's reasons for not wanting to get involved.","assistant<|end_header_id|>

DONATION: NO",yes,no,0,0.5
20180719-120436_413_live,traditional,llama70b,False,"Persuader (ER): Hi there
Persuadee (EE): Hello
Persuader (ER): Have you heard of the Save the Children charity?
Persuadee (EE): I actually have not.
Persuadee (EE): What do they do to help children?
Persuader (ER): It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
Persuadee (EE): I'm glad a charity like that exists internationally.
Persuader (ER): It's for a great cause.","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hi there
Persuadee (EE): Hello
Persuader (ER): Have you heard of the Save the Children charity?
Persuadee (EE): I actually have not.
Persuadee (EE): What do they do to help children?
Persuader (ER): It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
Persuadee (EE): I'm glad a charity like that exists internationally.
Persuader (ER): It's for a great cause. The conversation is about the Save the Children charity. ER introduces the organization to EE, explaining its mission to protect children's rights and provide basic needs like water, clothing, and food. EE expresses appreciation for the charity's international efforts.","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-122534_38_live,traditional,llama70b,False,"Persuader (ER): It would be really helpful if you donated to Save the Children fund!
Persuadee (EE): What does the money go towards if I donate?
Persuader (ER): When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
Persuader (ER): We ensure children's unique needs are met and their voices are heard.
Persuader (ER): We deliver lasting results for millions of children, including those hardest to reach.
Persuader (ER): We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): It would be really helpful if you donated to Save the Children fund!
Persuadee (EE): What does the money go towards if I donate?
Persuader (ER): When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
Persuader (ER): We ensure children's unique needs are met and their voices are heard.
Persuader (ER): We deliver lasting results for millions of children, including those hardest to reach.
Persuader (ER): We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future. ER is encouraging EE to donate to the Save the Children fund, explaining that donations support crisis response, meet children's unique needs, and deliver lasting results for vulnerable children, including those hardest to reach. ER emphasizes the organization's commitment to transforming children's lives and ensuring every child has a future.","assistant<|end_header_id|>

DONATION: NO",yes,no,0,0.5
20180719-165941_192_live,traditional,llama70b,False,"Persuader (ER): Hello
Persuadee (EE): Yea, hello.
Persuadee (EE): Glad you took your time.
Persuader (ER): I'd like to speak to you about Save the Children.
Persuader (ER): Do you have any kids?
Persuadee (EE): No, I do not have kids.
Persuadee (EE): What is Save the Children about?
Persuader (ER): Save the Children is an international non-governemnt organization.
Persuader (ER): Their goal is to promotes children's rights, provides relief and helps support children in developing countries.","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hello
Persuadee (EE): Yea, hello.
Persuadee (EE): Glad you took your time.
Persuader (ER): I'd like to speak to you about Save the Children.
Persuader (ER): Do you have any kids?
Persuadee (EE): No, I do not have kids.
Persuadee (EE): What is Save the Children about?
Persuader (ER): Save the Children is an international non-governemnt organization.
Persuader (ER): Their goal is to promotes children's rights, provides relief and helps support children in developing countries. The conversation involves a representative (ER) introducing the Save the Children organization to an individual (EE) who does not have children. ER explains that Save the Children is an international NGO focused on promoting children's rights, providing relief, and supporting children in developing countries.","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-181845_211_live,traditional,llama70b,False,"Persuader (ER): Hello!
Persuader (ER): How're you doing today?
Persuadee (EE): Hey, kind of tired but overall good.
Persuadee (EE): How are you?
Persuader (ER): I'm doing alright.
Persuader (ER): I just had a thought on my mind that I wanted to ask you about
Persuadee (EE): Yea?
Persuadee (EE): Go for it.
Persuader (ER): Do you donate when you get the chance?
Persuader (ER): I was thinking about how everywhere you go, they ask you to donate .50 here and your change there.
Persuader (ER): I think I need to actually start donating.
Persuader (ER): How does it make you feel?
Persuader (ER): Do you donate?","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hello!
Persuader (ER): How're you doing today?
Persuadee (EE): Hey, kind of tired but overall good.
Persuadee (EE): How are you?
Persuader (ER): I'm doing alright.
Persuader (ER): I just had a thought on my mind that I wanted to ask you about
Persuadee (EE): Yea?
Persuadee (EE): Go for it.
Persuader (ER): Do you donate when you get the chance?
Persuader (ER): I was thinking about how everywhere you go, they ask you to donate .50 here and your change there.
Persuader (ER): I think I need to actually start donating.
Persuader (ER): How does it make you feel?
Persuader (ER): Do you donate? ER and EE greet each other, with EE mentioning feeling tired but good. ER shares a thought about donating, noting frequent requests for small donations at various places. ER expresses a desire to start donating and asks EE about their feelings and habits regarding donations.","assistant<|end_header_id|>

DONATION: NO

Reasoning: The persuader, ER, is initiating a conversation about donating, but it appears to be more of a casual discussion rather than a direct ask for a donation. ER is sharing their own thoughts and feelings about donating, and asking EE about theirs, but there is no clear indication that ER is planning to ask EE for a specific donation on the spot. The conversation seems to be more exploratory and conversational, rather than persuasive or soliciting a donation.",no,no,1,0.0
20180719-182453_233_live,traditional,llama70b,False,"Persuader (ER): Hello!
Persuadee (EE): Hey
Persuader (ER): So, are you interested in charities that help save the children?
Persuadee (EE): Which children?
Persuader (ER): What does the charity do exactly?","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hello!
Persuadee (EE): Hey
Persuader (ER): So, are you interested in charities that help save the children?
Persuadee (EE): Which children?
Persuader (ER): What does the charity do exactly? The conversation involves ER asking EE if they are interested in charities focused on saving children. EE seeks clarification on which children are being helped and asks for details about the charity's activities.","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-204358_391_live,traditional,llama70b,False,"Persuader (ER): Hey there, glad we can talk tonight.
Persuadee (EE): Hello, same!
Persuader (ER): I'd like to talk to you about something that's very dear to me.
Persuader (ER): Do you have a moment?
Persuadee (EE): Yeah, totally.
Persuadee (EE): Go ahead
Persuader (ER): What was it like for you growing up?
Persuader (ER): Were your basic needs met like food, place to live, water, etc?","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hey there, glad we can talk tonight.
Persuadee (EE): Hello, same!
Persuader (ER): I'd like to talk to you about something that's very dear to me.
Persuader (ER): Do you have a moment?
Persuadee (EE): Yeah, totally.
Persuadee (EE): Go ahead
Persuader (ER): What was it like for you growing up?
Persuader (ER): Were your basic needs met like food, place to live, water, etc? ER initiates a conversation with EE, expressing gratitude for the opportunity to talk. ER wants to discuss a personal topic and asks EE about their childhood experiences, specifically whether their basic needs such as food, shelter, and water were met.","assistant<|end_header_id|>

DONATION: NO 

(Note: At this point in the conversation, the persuader has not mentioned a specific cause or asked for a donation, and the persuadee has only provided a brief response about their availability to talk. There is no indication that the persuadee is being persuaded or is inclined to make a donation.)",no,no,1,0.0
20180719-211253_768_live,traditional,llama70b,False,"Persuader (ER): Hey, good to be chatting with you tonight.
Persuadee (EE): Hi!
Persuadee (EE): Looking forward chatting with you too.
Persuader (ER): I'd like to talk to use about a vulnerable group.
Persuader (ER): Do you have a moment?
Persuadee (EE): Yes, I do
Persuader (ER): I'd like to talk about children.
Persuader (ER): What was life like for you growing up?
Persuader (ER): Did you have to worry about your basic needs at all?
Persuader (ER): Like food, place to live, safety, etc?
Persuadee (EE): There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat.","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Hey, good to be chatting with you tonight.
Persuadee (EE): Hi!
Persuadee (EE): Looking forward chatting with you too.
Persuader (ER): I'd like to talk to use about a vulnerable group.
Persuader (ER): Do you have a moment?
Persuadee (EE): Yes, I do
Persuader (ER): I'd like to talk about children.
Persuader (ER): What was life like for you growing up?
Persuader (ER): Did you have to worry about your basic needs at all?
Persuader (ER): Like food, place to live, safety, etc?
Persuadee (EE): There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat. ER and EE are having a conversation about vulnerable groups, focusing on children. ER asks EE about their childhood experiences, particularly regarding basic needs like food, shelter, and safety. EE shares that while there were financial struggles, they always had a safe place to live and enough food.","assistant<|end_header_id|>

DONATION: YES",yes,yes,1,0.5
20180719-211301_463_live,traditional,llama70b,False,"Persuader (ER): Have you heard of the Save The Children Foundation?
Persuadee (EE): No, I have not.
Persuadee (EE): Can you tell me about it?
Persuader (ER): They ensure children's rights to health, education, safety, etc.
Persuadee (EE): Is it just in one country, or do they work around the world?
Persuader (ER): Yes.
Persuader (ER): For example, the child refugees from Syria.
Persuader (ER): In the first two months of this year, 1000 kids were killed in Syria.
Persuader (ER): Crazy.
Persuadee (EE): That's so sad.","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): Have you heard of the Save The Children Foundation?
Persuadee (EE): No, I have not.
Persuadee (EE): Can you tell me about it?
Persuader (ER): They ensure children's rights to health, education, safety, etc.
Persuadee (EE): Is it just in one country, or do they work around the world?
Persuader (ER): Yes.
Persuader (ER): For example, the child refugees from Syria.
Persuader (ER): In the first two months of this year, 1000 kids were killed in Syria.
Persuader (ER): Crazy.
Persuadee (EE): That's so sad. ER introduces the Save The Children Foundation to EE, explaining its global efforts to ensure children's rights to health, education, and safety. They discuss the foundation's work with child refugees from Syria, highlighting the tragic statistic of 1,000 children killed in Syria in the year's first two months, which EE finds very sad.","assistant<|end_header_id|>

DONATION: NO",no,no,1,0.0
20180719-211846_176_live,traditional,llama70b,False,"Persuader (ER): hi, how are you?
Persuadee (EE): I'm doing well thank you
Persuader (ER): that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East
Persuadee (EE): That is absolutely terrible.
Persuadee (EE): Are there any good charities that are helping on this issue?
Persuader (ER): I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue
Persuadee (EE): How can someone help?","You are helping analyze a persuasion conversation. Predict whether the persuadee will make a donation on the spot at the end of this conversation. Provide your answer in the format 'DONATION: YES/NO'

Conversation:
Persuader (ER): hi, how are you?
Persuadee (EE): I'm doing well thank you
Persuader (ER): that good You knew that for every minute that passes, a child under the age of 5 dies as a result of the war in the Middle East
Persuadee (EE): That is absolutely terrible.
Persuadee (EE): Are there any good charities that are helping on this issue?
Persuader (ER): I recently read from an organization called Save a Children, which works hard to protect these children and needs financial help to continue
Persuadee (EE): How can someone help? ER and EE are discussing the tragic impact of war on children in the Middle East. ER mentions that a child under five dies every minute due to the conflict and suggests supporting the charity ""Save the Children,"" which aids affected children. EE expresses interest in helping and asks how to contribute.","assistant<|end_header_id|>

DONATION: YES",no,yes,0,0.0
