dialogue_id,summary_type,model_type,include_intentions,conversation,prompt,response,predicted_final_price,buyer_target,seller_target,sale_price,price_error,percent_error,within_range
C_0020dee073a945eb82a128f656cff94b,none,llama70b,True,"Buyer: Hello, do you still have the SD card [Initiate conversation and inquire about the availability of the SD card]
Seller: I do, are you interested in it? [Confirm availability and gauge buyer's interest]
Buyer: Yes I am whats your bottom dollar on it? [Express interest and ask for the lowest price]
Seller: At the store they're selling for 100 so not much lower. [Provide a reference price and imply limited flexibility on price reduction]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$37, $75, [Buyer: Hello, do you still have the SD card [Initiate conversation and inquire about the availability of the SD card]
Seller: I do, are you interested in it? [Confirm availability and gauge buyer's interest]
Buyer: Yes I am whats your bottom dollar on it? [Express interest and ask for the lowest price]
Seller: At the store they're selling for 100 so not much lower. [Provide a reference price and imply limited flexibility on price reduction]]>","assistant<|end_header_id|>

FINAL_PRICE: $50",50.0,37,75,37.0,13.0,34.21052631578947,1
C_004ae9e50f4a4e2d8822823056edaf1e,none,llama70b,True,"Seller: Hello how can I help you? [Offer assistance]
Buyer: I'm interested in purchasing the sub box. [Express interest in a product]
Seller: Sure! [Acknowledge interest]
Buyer: What's the best price you can give me for it? [Inquire about the best price]
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally. [Provide price and justify it]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$25, $50, [Seller: Hello how can I help you? [Offer assistance]
Buyer: I'm interested in purchasing the sub box. [Express interest in a product]
Seller: Sure! [Acknowledge interest]
Buyer: What's the best price you can give me for it? [Inquire about the best price]
Seller: I am taking it out for $50. I can give it to you for $45. This costed me more than what I expected to be made. They're custom molded around the latch and the inside of the tailgate. The box is going to fit in most vehicles universally. [Provide price and justify it]]>","assistant<|end_header_id|>

FINAL_PRICE: $40",40.0,25,50,35.0,5.0,20.0,1
C_006f34c1a24348839c00beb7b1a00f31,none,llama70b,True,"Seller: Hello there [Greeting the buyer]
Buyer: hi [Responding to the greeting]
Seller: What would you like to know about the product> [Inquiring about the buyer's interest in the product]
Buyer: any details andits condition? [Requesting details and condition of the product]
Seller: Its like a regular gloves and in very good condition [Providing details and condition of the product]
Buyer: how much do they cost/ [Inquiring about the price]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$6, $10, [Seller: Hello there [Greeting the buyer]
Buyer: hi [Responding to the greeting]
Seller: What would you like to know about the product> [Inquiring about the buyer's interest in the product]
Buyer: any details andits condition? [Requesting details and condition of the product]
Seller: Its like a regular gloves and in very good condition [Providing details and condition of the product]
Buyer: how much do they cost/ [Inquiring about the price]]>","assistant<|end_header_id|>

FINAL_PRICE: $8",8.0,6,10,8.0,0.0,0.0,1
C_0146a92afe234007a51fe1b4c7071ca1,none,llama70b,True,"Seller: I have a wonderful phone for you if you are interested. [To offer a phone for sale and gauge the buyer's interest]
Buyer: I am interested. Did you just buy it? [To express interest and inquire about the phone's purchase history]
Seller: I bought it two weeks ago but it just wasn't what I needed anymore. [To provide information about the phone's purchase history and reason for selling]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$56, $80, [Seller: I have a wonderful phone for you if you are interested. [To offer a phone for sale and gauge the buyer's interest]
Buyer: I am interested. Did you just buy it? [To express interest and inquire about the phone's purchase history]
Seller: I bought it two weeks ago but it just wasn't what I needed anymore. [To provide information about the phone's purchase history and reason for selling]]>","assistant<|end_header_id|>

FINAL_PRICE: $68",68.0,56,80,60.0,8.0,33.33333333333333,1
C_0150d45a7290453fa35102b4f2539918,none,llama70b,True,"Buyer: hello how we doing today [Greeting and initiating conversation]
Seller: Hi there. [Responding to greeting]
Seller: I'm okay and you? [Inquiring about the buyer's well-being]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$13, $15, [Buyer: hello how we doing today [Greeting and initiating conversation]
Seller: Hi there. [Responding to greeting]
Seller: I'm okay and you? [Inquiring about the buyer's well-being]]>","assistant<|end_header_id|>

FINAL_PRICE: $14",14.0,13,15,13.0,1.0,50.0,1
C_0161690e2107455dbfce9c03ce19607e,none,llama70b,True,"Seller: Hi - are you interested in my car? [Initiate conversation and gauge interest]
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great [Express interest and inquire about the car's condition]
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well. [Provide assurance about the car's condition and offer flexibility for inspection]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$19000, $25000, [Seller: Hi - are you interested in my car? [Initiate conversation and gauge interest]
Buyer: Hello i saw your post for your 2014 dodge charger featurig heated leather seats. I'm curious as if it's been insepected and if everything is running great [Express interest and inquire about the car's condition]
Seller: Everything works as it should and has been serviced at regular intervals.  If you would like to have your own mechanic take a look I'd be open to that as well. [Provide assurance about the car's condition and offer flexibility for inspection]]>","assistant<|end_header_id|>

FINAL_PRICE: $22000",22000.0,19000,25000,21000.0,1000.0,16.666666666666664,1
C_01ac7239fef54abeb05a1e23c26b93e5,none,llama70b,True,"Buyer: Hello, I am interested in the cabinets you have listed. [Express interest in the cabinets listed for sale]
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen. [Provide information about the condition and reason for selling the cabinets]
Buyer: How long have you had them? [Inquire about the duration of ownership]
Seller: I bought them about 3 months ago, and still have the receipts. [Provide information about the purchase date and availability of receipts]
Buyer: Okay. Do you know if Home Depot can still special order these cabinets? [Inquire about the possibility of special ordering the cabinets from Home Depot]
Seller: Yes, they still carry the line so you should still be able to order them. [Confirm the availability of the cabinets for special order]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$48, $80, [Buyer: Hello, I am interested in the cabinets you have listed. [Express interest in the cabinets listed for sale]
Seller: Hi, the cabinets are brand new and unopened - they're great, but just don't fit in my kitchen. [Provide information about the condition and reason for selling the cabinets]
Buyer: How long have you had them? [Inquire about the duration of ownership]
Seller: I bought them about 3 months ago, and still have the receipts. [Provide information about the purchase date and availability of receipts]
Buyer: Okay. Do you know if Home Depot can still special order these cabinets? [Inquire about the possibility of special ordering the cabinets from Home Depot]
Seller: Yes, they still carry the line so you should still be able to order them. [Confirm the availability of the cabinets for special order]]>","assistant<|end_header_id|>

FINAL_PRICE: $64",64.0,48,80,65.0,1.0,3.125,1
C_01e68ec46d114f53bdf6943d429cbb5e,none,llama70b,True,"Seller: Are you interested in  My galaxy [Initiate conversation and gauge interest]
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history? [Express interest and request information]
Seller: I've had it for 6 months. It comes unlocked. The network is at@t [Provide information about the phone's history and network compatibility]
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example? [Confirm network compatibility with a specific example]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$301, $397, [Seller: Are you interested in  My galaxy [Initiate conversation and gauge interest]
Buyer: Yes, it looks like a great phone.  Can you tell me a little about its history? [Express interest and request information]
Seller: I've had it for 6 months. It comes unlocked. The network is at@t [Provide information about the phone's history and network compatibility]
Buyer: So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example? [Confirm network compatibility with a specific example]]>","assistant<|end_header_id|>

FINAL_PRICE: $349",349.0,301,397,320.0,29.0,30.208333333333332,1
C_02dce7bcadcc42f087698f0e6bdcb5a0,none,llama70b,True,"Seller: Hello [Greeting the buyer]
Buyer: Hi! How's the flooring of the apartments? [Initiating conversation and inquiring about the flooring]
Seller: The apartments are in great condition, I think you'll be pleased. [Providing positive information about the apartment's condition]
Buyer: What type is it though? Tile or Carpet? [Requesting specific details about the type of flooring]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$778, $1556, [Seller: Hello [Greeting the buyer]
Buyer: Hi! How's the flooring of the apartments? [Initiating conversation and inquiring about the flooring]
Seller: The apartments are in great condition, I think you'll be pleased. [Providing positive information about the apartment's condition]
Buyer: What type is it though? Tile or Carpet? [Requesting specific details about the type of flooring]]>","assistant<|end_header_id|>

FINAL_PRICE: $1167",1167.0,778,1556,1350.0,183.0,23.52185089974293,1
C_02f9b9cfe382463ea5f6b6ecb689b1ec,none,llama70b,True,"Buyer: hi [Greeting the seller]
Seller: Hey get this great car today before it is gone! [Encouraging the buyer to purchase the car]
Buyer: it looks good, is it in good condition? [Inquiring about the car's condition]","Analyze this negotiation, given in the format <buyer target, seller target, [negotiation with intentions]> and predict the projected sale price that lies between the buyer and seller targets. Provide only the final answer in the format 'FINAL_PRICE: [number]'
INPUT: <$10400, $20800, [Buyer: hi [Greeting the seller]
Seller: Hey get this great car today before it is gone! [Encouraging the buyer to purchase the car]
Buyer: it looks good, is it in good condition? [Inquiring about the car's condition]]>","assistant<|end_header_id|>

FINAL_PRICE: $15600",15600.0,10400,20800,15000.0,600.0,5.769230769230769,1
